Approved symbol	Alias symbol	Previous symbol
RIMKLA	NAAGS-II	FAM80A
RIMKLB	KIAA1238	FAM80B
RIMKLB	NAAGS	FAM80B
RIMKLB	NAAGS-I	FAM80B
RIMKLBP1		FAM80C
RIMKLBP1		RIMKLP
RIMKLBP1		FAM80B2
RIMKLBP1		RIMKLB2
RIMS1	RIM	RAB3IP2
RIMS1	KIAA0340	RAB3IP2
RIMS1	RIM1	RAB3IP2
RIMS1	RIM	CORD7
RIMS1	KIAA0340	CORD7
RIMS1	RIM1	CORD7
RIMS2	KIAA0751	RAB3IP3
RIMS2	RIM2	RAB3IP3
RIMS2	OBOE	RAB3IP3
RIMS4	dJ781B1.3	C20orf190
RIOK3		SUDD
RIPK4	DIK	ANKRD3
RIPK4	ANKK2	ANKRD3
RIPK4	RIP4	ANKRD3
RIPK4	PKK	ANKRD3
RIPPLY2	dJ237I15.1	C6orf159
RIPPLY3		DSCR6
RIPPLY3P1		DSCR6P1
RIT1	RIBB	RIT
RIT1	ROC1	RIT
RIT1	MGC125864	RIT
RIT1	MGC125865	RIT
RIT2	RIBA	RIN
RITA1	FLJ14827	C12orf52
RITA1	RITA	C12orf52
RLFP1		RLFP
RLIM	NY-REN-43	RNF12
RLIM	MGC15161	RNF12
RMDN1	CGI-90	FAM82B
RMDN1	FLJ20665	FAM82B
RMDN1	RMD1	FAM82B
RMDN2	FLJ32954	FAM82A
RMDN2	RMD2	FAM82A
RMDN2	FLJ32954	FAM82A1
RMDN2	RMD2	FAM82A1
RMDN3	FLJ10579	FAM82C
RMDN3	PTPIP51	FAM82C
RMDN3	RMD3	FAM82C
RMDN3	FLJ10579	FAM82A2
RMDN3	PTPIP51	FAM82A2
RMDN3	RMD3	FAM82A2
RMI1	FLJ12888	C9orf76
RMI1	BLAP75	C9orf76
RMI2	MGC24665	C16orf75
RMI2	BLAP18	C16orf75
RMND1	bA351K16.3	C6orf96
RMND1	FLJ20627	C6orf96
RMND1	RMD1	C6orf96
RMRP	RMRPR	CHH
RMRP	RRP2	CHH
RMRP	NME1	CHH
RN5S1@		RN5S
RN7SKP186		RN7SKP138
RN7SL1	7SL	RN7SL
RN7SL1	7L1a	RN7SL
RN7SL1	RNSRP1	RN7SL
RN7SL3	7L30.2	RN7SL631P
RN7SL3	RNSRP3	RN7SL631P
RN7SL4P	7L28	RN7SLP1
RN7SL4P	7L28	RN7SL427P
RN7SL5P	7LEM1	RN7SLP2
RN7SL5P	7LEM1	RN7SL249P
RN7SL6P	7L7	RN7SLP3
RN7SL6P	7L7	RN7SL848P
RN7SL7P	7L23	RN7SLP4
RN7SL7P	7L23	RN7SL27P
RN7SL8P	7L63	RN7SLP5
RN7SL8P	7L63	RN7SL433P
RN7SL248P		RN7SL527P
RN7SL274P		RN7SL694P
RNA5-8S5		RN5-8S1
RNA5-8SP2		RN5-8S2
RNA5-8SP3		RN5-8S3
RNA5-8SP4		RN5-8S4
RNA5-8SP5		RN5-8S5
RNA5-8SP6		RN5-8S6
RNA5-8SP7		RN5-8S7
RNA5S1		RN5S1
RNA5S2		RN5S2
RNA5S3		RN5S3
RNA5S4		RN5S4
RNA5S5		RN5S5
RNA5S6		RN5S6
RNA5S7		RN5S7
RNA5S8		RN5S8
RNA5S9		RN5S9
RNA5S10		RN5S10
RNA5S11		RN5S11
RNA5S12		RN5S12
RNA5S13		RN5S13
RNA5S14		RN5S14
RNA5S15		RN5S15
RNA5S16		RN5S16
RNA5S17		RN5S17
RNA5SP18		RN5S18
RNA5SP19		RN5S19
RNA5SP20		RN5S20
RNA5SP21		RN5S21
RNA5SP22		RN5S22
RNA5SP23		RN5S23
RNA5SP24		RN5S24
RNA5SP25		RN5S25
RNA5SP26		RN5S26
RNA5SP27		RN5S27
RNA5SP28		RN5S28
RNA5SP29		RN5S29
RNA5SP30		RN5S30
RNA5SP31		RN5S31
RNA5SP32		RN5S32
RNA5SP33		RN5S33
RNA5SP34		RN5S34
RNA5SP35		RN5S35
RNA5SP36		RN5S36
RNA5SP37		RN5S37
RNA5SP38		RN5S38
RNA5SP39		RN5S39
RNA5SP40		RN5S40
RNA5SP41		RN5S41
RNA5SP42		RN5S42
RNA5SP43		RN5S43
RNA5SP44		RN5S44
RNA5SP45		RN5S45
RNA5SP46		RN5S46
RNA5SP47		RN5S47
RNA5SP48		RN5S48
RNA5SP49		RN5S49
RNA5SP50		RN5S50
RNA5SP51		RN5S51
RNA5SP52		RN5S52
RNA5SP53		RN5S53
RNA5SP54		RN5S54
RNA5SP55		RN5S55
RNA5SP56		RN5S56
RNA5SP57		RN5S57
RNA5SP57		RNA5SP58
RNA5SP57		RN5S58
RNA5SP59		RN5S59
RNA5SP60		RN5S60
RNA5SP61		RN5S61
RNA5SP62		RN5S62
RNA5SP63		RN5S63
RNA5SP64		RN5S64
RNA5SP65		RN5S65
RNA5SP66		RN5S66
RNA5SP67		RN5S67
RNA5SP68		RN5S68
RNA5SP69		RN5S69
RNA5SP70		RN5S70
RNA5SP71		RN5S71
RNA5SP72		RN5S72
RNA5SP73		RN5S73
RNA5SP74		RN5S74
RNA5SP75		RN5S75
RNA5SP76		RN5S76
RNA5SP77		RN5S77
RNA5SP78		RN5S78
RNA5SP79		RN5S79
RNA5SP80		RN5S80
RNA5SP81		RN5S81
RNA5SP82		RN5S82
RNA5SP84		RN5S84
RNA5SP85		RN5S85
RNA5SP86		RN5S86
RNA5SP87		RN5S87
RNA5SP88		RN5S88
RNA5SP89		RN5S89
RNA5SP90		RN5S90
RNA5SP91		RN5S91
RNA5SP92		RN5S92
RNA5SP93		RN5S93
RNA5SP94		RN5S94
RNA5SP95		RN5S95
RNA5SP96		RN5S96
RNA5SP97		RN5S97
RNA5SP98		RN5S98
RNA5SP99		RN5S99
RNA5SP100		RN5S100
RNA5SP101		RN5S101
RNA5SP102		RN5S102
RNA5SP103		RN5S103
RNA5SP104		RN5S104
RNA5SP105		RN5S105
RNA5SP106		RN5S106
RNA5SP107		RN5S107
RNA5SP108		RN5S108
RNA5SP109		RN5S109
RNA5SP110		RN5S110
RNA5SP111		RN5S111
RNA5SP112		RN5S112
RNA5SP113		RN5S113
RNA5SP114		RN5S114
RNA5SP115		RN5S115
RNA5SP116		RN5S116
RNA5SP117		RN5S117
RNA5SP118		RN5S118
RNA5SP119		RN5S119
RNA5SP120		RN5S120
RNA5SP121		RN5S121
RNA5SP122		RN5S122
RNA5SP123		RN5S123
RNA5SP124		RN5S124
RNA5SP125		RN5S125
RNA5SP126		RN5S126
RNA5SP127		RN5S127
RNA5SP128		RN5S128
RNA5SP129		RN5S129
RNA5SP130		RN5S130
RNA5SP131		RN5S131
RNA5SP132		RN5S132
RNA5SP133		RN5S133
RNA5SP134		RN5S134
RNA5SP135		RN5S135
RNA5SP136		RN5S136
RNA5SP137		RN5S137
RNA5SP138		RN5S138
RNA5SP139		RN5S139
RNA5SP140		RN5S140
RNA5SP141		RN5S141
RNA5SP142		RN5S142
RNA5SP143		RN5S143
RNA5SP144		RN5S144
RNA5SP145		RN5S145
RNA5SP146		RN5S146
RNA5SP147		RN5S147
RNA5SP148		RN5S148
RNA5SP149		RN5S149
RNA5SP150		RN5S150
RNA5SP151		RN5S151
RNA5SP152		RN5S152
RNA5SP153		RN5S153
RNA5SP154		RN5S154
RNA5SP155		RN5S155
RNA5SP156		RN5S156
RNA5SP157		RN5S157
RNA5SP158		RN5S158
RNA5SP159		RN5S159
RNA5SP160		RN5S160
RNA5SP161		RN5S161
RNA5SP162		RN5S162
RNA5SP163		RN5S163
RNA5SP164		RN5S164
RNA5SP165		RN5S165
RNA5SP166		RN5S166
RNA5SP167		RN5S167
RNA5SP168		RN5S168
RNA5SP169		RN5S169
RNA5SP170		RN5S170
RNA5SP171		RN5S171
RNA5SP172		RN5S172
RNA5SP173		RN5S173
RNA5SP174		RN5S174
RNA5SP175		RN5S175
RNA5SP176		RN5S176
RNA5SP177		RN5S177
RNA5SP178		RN5S178
RNA5SP179		RN5S179
RNA5SP180		RN5S180
RNA5SP181		RN5S181
RNA5SP182		RN5S182
RNA5SP183		RN5S183
RNA5SP184		RN5S184
RNA5SP185		RN5S185
RNA5SP186		RN5S186
RNA5SP187		RN5S187
RNA5SP188		RN5S188
RNA5SP189		RN5S189
RNA5SP190		RN5S190
RNA5SP191		RN5S191
RNA5SP192		RN5S192
RNA5SP193		RN5S193
RNA5SP194		RN5S194
RNA5SP195		RN5S195
RNA5SP196		RN5S196
RNA5SP197		RN5S197
RNA5SP198		RN5S198
RNA5SP199		RN5S199
RNA5SP200		RN5S200
RNA5SP201		RN5S201
RNA5SP202		RN5S202
RNA5SP203		RN5S203
RNA5SP204		RN5S204
RNA5SP205		RN5S205
RNA5SP206		RN5S206
RNA5SP207		RN5S207
RNA5SP208		RN5S208
RNA5SP209		RN5S209
RNA5SP210		RN5S210
RNA5SP211		RN5S211
RNA5SP212		RN5S212
RNA5SP213		RN5S213
RNA5SP214		RN5S214
RNA5SP215		RN5S215
RNA5SP216		RN5S216
RNA5SP217		RN5S217
RNA5SP218		RN5S218
RNA5SP219		RN5S219
RNA5SP220		RN5S220
RNA5SP221		RN5S221
RNA5SP222		RN5S222
RNA5SP223		RN5S223
RNA5SP224		RN5S224
RNA5SP225		RN5S225
RNA5SP226		RN5S226
RNA5SP227		RN5S227
RNA5SP228		RN5S228
RNA5SP229		RN5S229
RNA5SP230		RN5S230
RNA5SP231		RN5S231
RNA5SP232		RN5S232
RNA5SP233		RN5S233
RNA5SP234		RN5S234
RNA5SP235		RN5S235
RNA5SP236		RN5S236
RNA5SP237		RN5S237
RNA5SP238		RN5S238
RNA5SP239		RN5S239
RNA5SP240		RN5S240
RNA5SP241		RN5S241
RNA5SP242		RN5S242
RNA5SP243		RN5S243
RNA5SP244		RN5S244
RNA5SP245		RN5S245
RNA5SP246		RN5S246
RNA5SP247		RN5S247
RNA5SP248		RN5S248
RNA5SP249		RN5S249
RNA5SP250		RN5S250
RNA5SP251		RN5S251
RNA5SP252		RN5S252
RNA5SP253		RN5S253
RNA5SP254		RN5S254
RNA5SP255		RN5S255
RNA5SP256		RN5S256
RNA5SP257		RN5S257
RNA5SP258		RN5S258
RNA5SP259		RN5S259
RNA5SP260		RN5S260
RNA5SP261		RN5S261
RNA5SP262		RN5S262
RNA5SP263		RN5S263
RNA5SP264		RN5S264
RNA5SP265		RN5S265
RNA5SP266		RN5S266
RNA5SP267		RN5S267
RNA5SP268		RN5S268
RNA5SP269		RN5S269
RNA5SP270		RN5S270
RNA5SP271		RN5S271
RNA5SP272		RN5S272
RNA5SP273		RN5S273
RNA5SP274		RN5S274
RNA5SP275		RN5S275
RNA5SP276		RN5S276
RNA5SP277		RN5S277
RNA5SP278		RN5S278
RNA5SP279		RN5S279
RNA5SP280		RN5S280
RNA5SP281		RN5S281
RNA5SP282		RN5S282
RNA5SP283		RN5S283
RNA5SP284		RN5S284
RNA5SP285		RN5S285
RNA5SP286		RN5S286
RNA5SP287		RN5S287
RNA5SP288		RN5S288
RNA5SP289		RN5S289
RNA5SP290		RN5S290
RNA5SP291		RN5S291
RNA5SP292		RN5S292
RNA5SP293		RN5S293
RNA5SP294		RN5S294
RNA5SP295		RN5S295
RNA5SP296		RN5S296
RNA5SP297		RN5S297
RNA5SP298		RN5S298
RNA5SP299		RN5S299
RNA5SP300		RN5S300
RNA5SP301		RN5S301
RNA5SP302		RN5S302
RNA5SP303		RN5S303
RNA5SP304		RN5S304
RNA5SP305		RN5S305
RNA5SP306		RN5S306
RNA5SP307		RN5S307
RNA5SP308		RN5S308
RNA5SP309		RN5S309
RNA5SP310		RN5S310
RNA5SP310		RNA5SP316
RNA5SP310		RN5S316
RNA5SP311		RN5S311
RNA5SP311		RNA5SP314
RNA5SP311		RN5S314
RNA5SP312		RN5S312
RNA5SP312		RNA5SP313
RNA5SP312		RN5S313
RNA5SP315		RN5S315
RNA5SP317		RN5S317
RNA5SP318		RN5S318
RNA5SP319		RN5S319
RNA5SP320		RN5S320
RNA5SP321		RN5S321
RNA5SP322		RN5S322
RNA5SP323		RN5S323
RNA5SP324		RN5S324
RNA5SP325		RN5S325
RNA5SP326		RN5S326
RNA5SP327		RN5S327
RNA5SP328		RN5S328
RNA5SP329		RN5S329
RNA5SP330		RN5S330
RNA5SP331		RN5S331
RNA5SP332		RN5S332
RNA5SP333		RN5S333
RNA5SP334		RN5S334
RNA5SP335		RN5S335
RNA5SP336		RN5S336
RNA5SP337		RN5S337
RNA5SP338		RN5S338
RNA5SP339		RN5S339
RNA5SP340		RN5S340
RNA5SP341		RN5S341
RNA5SP342		RN5S342
RNA5SP343		RN5S343
RNA5SP344		RN5S344
RNA5SP345		RN5S345
RNA5SP346		RN5S346
RNA5SP347		RN5S347
RNA5SP348		RN5S348
RNA5SP349		RN5S349
RNA5SP350		RN5S350
RNA5SP351		RN5S351
RNA5SP352		RN5S352
RNA5SP353		RN5S353
RNA5SP354		RN5S354
RNA5SP355		RN5S355
RNA5SP356		RN5S356
RNA5SP357		RN5S357
RNA5SP358		RN5S358
RNA5SP359		RN5S359
RNA5SP360		RN5S360
RNA5SP361		RN5S361
RNA5SP362		RN5S362
RNA5SP363		RN5S363
RNA5SP364		RN5S364
RNA5SP365		RN5S365
RNA5SP366		RN5S366
RNA5SP367		RN5S367
RNA5SP368		RN5S368
RNA5SP369		RN5S369
RNA5SP370		RN5S370
RNA5SP371		RN5S371
RNA5SP372		RN5S372
RNA5SP373		RN5S373
RNA5SP374		RN5S374
RNA5SP375		RN5S375
RNA5SP376		RN5S376
RNA5SP377		RN5S377
RNA5SP378		RN5S378
RNA5SP379		RN5S379
RNA5SP380		RN5S380
RNA5SP382		RN5S382
RNA5SP383		RN5S383
RNA5SP384		RN5S384
RNA5SP385		RN5S385
RNA5SP386		RN5S386
RNA5SP387		RN5S387
RNA5SP388		RN5S388
RNA5SP389		RN5S389
RNA5SP390		RN5S390
RNA5SP391		RN5S391
RNA5SP392		RN5S392
RNA5SP393		RN5S393
RNA5SP394		RN5S394
RNA5SP395		RN5S395
RNA5SP396		RN5S396
RNA5SP397		RN5S397
RNA5SP398		RN5S398
RNA5SP399		RN5S399
RNA5SP400		RN5S400
RNA5SP401		RN5S401
RNA5SP402		RN5S402
RNA5SP403		RN5S403
RNA5SP404		RN5S404
RNA5SP405		RN5S405
RNA5SP406		RN5S406
RNA5SP407		RN5S407
RNA5SP408		RN5S408
RNA5SP409		RN5S409
RNA5SP410		RN5S410
RNA5SP411		RN5S411
RNA5SP412		RN5S412
RNA5SP413		RN5S413
RNA5SP414		RN5S414
RNA5SP415		RN5S415
RNA5SP416		RN5S416
RNA5SP417		RN5S417
RNA5SP418		RN5S418
RNA5SP419		RN5S419
RNA5SP420		RN5S420
RNA5SP421		RN5S421
RNA5SP422		RN5S422
RNA5SP423		RN5S423
RNA5SP424		RN5S424
RNA5SP425		RN5S425
RNA5SP426		RN5S426
RNA5SP427		RN5S427
RNA5SP428		RN5S428
RNA5SP429		RN5S429
RNA5SP430		RN5S430
RNA5SP431		RN5S431
RNA5SP432		RN5S432
RNA5SP433		RN5S433
RNA5SP434		RN5S434
RNA5SP435		RN5S435
RNA5SP436		RN5S436
RNA5SP437		RN5S437
RNA5SP438		RN5S438
RNA5SP439		RN5S439
RNA5SP440		RN5S440
RNA5SP441		RN5S441
RNA5SP442		RN5S442
RNA5SP443		RN5S443
RNA5SP444		RN5S444
RNA5SP445		RN5S445
RNA5SP446		RN5S446
RNA5SP447		RN5S447
RNA5SP448		RN5S448
RNA5SP449		RN5S449
RNA5SP450		RN5S450
RNA5SP451		RN5S451
RNA5SP452		RN5S452
RNA5SP453		RN5S453
RNA5SP454		RN5S454
RNA5SP455		RN5S455
RNA5SP456		RN5S456
RNA5SP457		RN5S457
RNA5SP458		RN5S458
RNA5SP459		RN5S459
RNA5SP460		RN5S460
RNA5SP461		RN5S461
RNA5SP462		RN5S462
RNA5SP463		RN5S463
RNA5SP464		RN5S464
RNA5SP465		RN5S465
RNA5SP466		RN5S466
RNA5SP467		RN5S467
RNA5SP468		RN5S468
RNA5SP469		RN5S469
RNA5SP470		RN5S470
RNA5SP471		RN5S471
RNA5SP472		RN5S472
RNA5SP473		RN5S473
RNA5SP474		RN5S474
RNA5SP475		RN5S475
RNA5SP476		RN5S476
RNA5SP477		RN5S477
RNA5SP478		RN5S478
RNA5SP479		RN5S479
RNA5SP480		RN5S480
RNA5SP481		RN5S481
RNA5SP482		RN5S482
RNA5SP483		RN5S483
RNA5SP484		RN5S484
RNA5SP485		RN5S485
RNA5SP486		RN5S486
RNA5SP487		RN5S487
RNA5SP488		RN5S488
RNA5SP489		RN5S489
RNA5SP490		RN5S490
RNA5SP491		RN5S491
RNA5SP492		RN5S492
RNA5SP493		RN5S493
RNA5SP494		RN5S494
RNA5SP495		RN5S495
RNA5SP496		RN5S496
RNA5SP497		RN5S497
RNA5SP498		RN5S498
RNA5SP499		RN5S499
RNA5SP500		RN5S500
RNA5SP501		RN5S501
RNA5SP502		RN5S502
RNA5SP503		RN5S503
RNA5SP504		RN5S504
RNA5SP505		RN5S505
RNA5SP506		RN5S506
RNA5SP507		RN5S507
RNA5SP508		RN5S508
RNA5SP509		RN5S509
RNA5SP510		RN5S510
RNA5SP511		RN5S511
RNA5SP512		RN5S512
RNA5SP513		RN5S513
RNA5SP514		RN5S514
RNA5SP515		RN5S515
RNA5SP516		RN5S516
RNA5SP517		RN5S517
RNA5SP518		RN5S518
RNA5SP519		RN5S519
RNA5SP520		RN5S520
RNA5SP521		RN5S521
RNA5SP522		RN5S522
RNA5SP523		RN5S523
RNA18S5		RN18S1
RNA18SP2		RN18S2P
RNA28S5		RN28S1
RNASE1	RAC1	RNS1
RNASE2	EDN	RNS2
RNASE2	RAF3	RNS2
RNASE3	ECP	RNS3
RNASE3	RAF1	RNS3
RNASE6	RAD1	RNS6
RNASE6	RNaseK6	RNS6
RNASE11	RAJ1	C14orf6
RNASEH1P1	RNH1	RNASEH1
RNASEH2B	FLJ11712	DLEU8
RNASEH2B	FLJ11712	AGS2
RNASEL		RNS4
RNASEL		PRCA1
RND2	Rho7	ARHN
RND2	RhoN	ARHN
RND3	RhoE	ARHE
RND3	Rho8	ARHE
RNF2P1		RNF2P
RNF11P2	bA280O9.1	RNF11B
RNF17	Mmip-2	TDRD4
RNF17	SPATA23	TDRD4
RNF17	FLJ11045	TDRD4
RNF19A	dorfin	RNF19
RNF19A	DKFZp566B1346	RNF19
RNF19B	FLJ90005	IBRDC3
RNF103	hkf-1	ZFP103
RNF103	KF1	ZFP103
RNF103-CHMP3		RNF103-VPS24
RNF112	BFP	ZNF179
RNF113A	RNF113	ZNF183
RNF113A	Cwc24	ZNF183
RNF113B	RNF161	ZNF183L1
RNF114	PSORS12	ZNF313
RNF115	CL469780	ZNF364
RNF144A	UBCE7IP4	RNF144
RNF144A	KIAA0161	RNF144
RNF144B	bA528A10.3	IBRDC2
RNF170	DKFZP564A022	SNAX1
RNF170	ADSA	SNAX1
RNF207	FLJ46380	C1orf188
RNF207	FLJ32096	C1orf188
RNF212	FLJ38841	LOC285498
RNF212B		C14orf164
RNF213	KIAA1554	C17orf27
RNF213	NET57	C17orf27
RNF213	KIAA1554	KIAA1618
RNF213	NET57	KIAA1618
RNF213	KIAA1554	MYMY2
RNF213	NET57	MYMY2
RNF216P1		RNF216L
RNF217	MGC26996	C6orf172
RNF217	dJ84N20.1	C6orf172
RNF217	MGC26996	IBRDC1
RNF217	dJ84N20.1	IBRDC1
RNF219	FLJ13449	C13orf7
RNF219-AS1		POU4F1-AS1
RNF220	FLJ10597	C1orf164
RNFT2	FLJ14627	TMEM118
RNH1	RAI	RNH
RNLS	FLJ11218	C10orf59
RNLS	renalase	C10orf59
RNU1-1	Rnu1a1	RNU1
RNU1-1	U1	RNU1
RNU1-1	HU1-1	RNU1
RNU1-1	U1A1	RNU1
RNU1-1	HSD1	RNU1
RNU1-1	Rnu1a1	RNU1G4
RNU1-1	U1	RNU1G4
RNU1-1	HU1-1	RNU1G4
RNU1-1	U1A1	RNU1G4
RNU1-1	HSD1	RNU1G4
RNU1-1	Rnu1a1	RNU1A3
RNU1-1	U1	RNU1A3
RNU1-1	HU1-1	RNU1A3
RNU1-1	U1A1	RNU1A3
RNU1-1	HSD1	RNU1A3
RNU1-1	Rnu1a1	RNU1A
RNU1-1	U1	RNU1A
RNU1-1	HU1-1	RNU1A
RNU1-1	U1A1	RNU1A
RNU1-1	HSD1	RNU1A
RNU1-2	U1C1	RNU1C1
RNU1-2	U1C21	RNU1C1
RNU1-2	U1C1	RNU1C2
RNU1-2	U1C21	RNU1C2
RNU1-3	HSD4	RNU1G3
RNU1-4	HSD6	RNU1E2
RNU1-4	U1E2	RNU1E2
RNU1-4	HSD2	RNU1E2
RNU1-4	U1D2	RNU1E2
RNU1-4	HSD5	RNU1E2
RNU1-4	U1B2	RNU1E2
RNU1-4	U1F	RNU1E2
RNU1-4	HSD7	RNU1E2
RNU1-4	HSD6	RNU1G2
RNU1-4	U1E2	RNU1G2
RNU1-4	HSD2	RNU1G2
RNU1-4	U1D2	RNU1G2
RNU1-4	HSD5	RNU1G2
RNU1-4	U1B2	RNU1G2
RNU1-4	U1F	RNU1G2
RNU1-4	HSD7	RNU1G2
RNU1-4	HSD6	RNU1D2
RNU1-4	U1E2	RNU1D2
RNU1-4	HSD2	RNU1D2
RNU1-4	U1D2	RNU1D2
RNU1-4	HSD5	RNU1D2
RNU1-4	U1B2	RNU1D2
RNU1-4	U1F	RNU1D2
RNU1-4	HSD7	RNU1D2
RNU1-4	HSD6	RNU1F1
RNU1-4	U1E2	RNU1F1
RNU1-4	HSD2	RNU1F1
RNU1-4	U1D2	RNU1F1
RNU1-4	HSD5	RNU1F1
RNU1-4	U1B2	RNU1F1
RNU1-4	U1F	RNU1F1
RNU1-4	HSD7	RNU1F1
RNU1-4	HSD6	RNU1G1
RNU1-4	U1E2	RNU1G1
RNU1-4	HSD2	RNU1G1
RNU1-4	U1D2	RNU1G1
RNU1-4	HSD5	RNU1G1
RNU1-4	U1B2	RNU1G1
RNU1-4	U1F	RNU1G1
RNU1-4	HSD7	RNU1G1
RNU1-5P		RNU1-5
RNU1-6P		RNU1-6
RNU1-7P		RNU1-7
RNU1-8P		RNU1-8
RNU1-11P	U1P1A	RNU1P5
RNU1-11P	RNU1P1	RNU1P5
RNU1-13P	U1P1	RNU1P6
RNU1-13P	U1.1	RNU1P6
RNU1-14P	U1P17	RNU1P7
RNU1-15P	U1P11	RNU1P8
RNU1-27P		RNU1-7P
RNU1-28P		RNU1-8
RNU1-28P		RNU1-8P
RNU1-129P		RNU1-137P
RNU2-2P	U2	RNU2B
RNU2-2P	U2	RNU2-2
RNU2-3P	U2	RNU2P1
RNU2-4P	U2	RNU2P2
RNU2-4P	U2/7	RNU2P2
RNU2-5P	U2	RNU2P3
RNU2-5P	u2.7	RNU2P3
RNU4-1	U4BL	RNU4B2
RNU4-1	U4	RNU4B2
RNU4-1	U4BL	RNU4A
RNU4-1	U4	RNU4A
RNU4-2	U4c	RNU4C
RNU4-2	U4b	RNU4C
RNU4-2	U4A	RNU4C
RNU4-2	U4c	RNU4-1B
RNU4-2	U4b	RNU4-1B
RNU4-2	U4A	RNU4-1B
RNU4-2	U4c	RNU4B1
RNU4-2	U4b	RNU4B1
RNU4-2	U4A	RNU4B1
RNU4-3P	U4	RNU4P3
RNU4-3P	U4/4	RNU4P3
RNU4-4P	U4	RNU4P4
RNU4-4P	U4/5	RNU4P4
RNU4-5P	U4	RNU4P5
RNU4-5P	U4/6	RNU4P5
RNU4-6P	U4	RNU4P6
RNU4-6P	U4/8	RNU4P6
RNU4-7P	U4	RNU4P1
RNU4-7P	U4/7	RNU4P1
RNU4-8P	U4	RNU4P2
RNU4-8P	U4/14	RNU4P2
RNU5A-1	U5A	RNU5C
RNU5A-1	U5B1	RNU5C
RNU5A-1	U5A	RNU5A
RNU5A-1	U5B1	RNU5A
RNU5B-1	U5B1	RNU5B
RNU5D-1	U5DS	RNU5D
RNU5D-1	U5DL	RNU5D
RNU5E-1	U5E	RNU5E
RNU5F-1		RNU5F
RNU6-1	U6	RNU6A
RNU6-1	U6-1	RNU6A
RNU6-3P	U6-3	RNU6-3
RNU6-4P	U6-4	RNU6-4
RNU6-5P	U6-5	RNU6-5
RNU6-6P	U6-6	RNU6B
RNU6-6P	U6-6	RNU6-6
RNU6-10P		RNU6-10
RNU6-11P		RNU6-11
RNU6-12P		RNU6-12
RNU6-13P		RNU6-13
RNU6-14P		RNU6-14
RNU6-15P		RNU6-15
RNU6-16P		RNU6-16
RNU6-17P		RNU6-17
RNU6-18P		RNU6-18
RNU6-19P		RNU6-19
RNU6-20P		RNU6-20
RNU6-21P		RNU6-21
RNU6-22P		RNU6-22
RNU6-23P		RNU6-23
RNU6-24P		RNU6-24
RNU6-25P		RNU6-25
RNU6-26P		RNU6-26
RNU6-27P		RNU6-27
RNU6-28P		RNU6-28
RNU6-29P		RNU6-29
RNU6-30P		RNU6-30
RNU6-31P		RNU6-31
RNU6-32P		RNU6-32
RNU6-33P		RNU6-33
RNU6-34P		RNU6-34
RNU6-35P		RNU6-35
RNU6-36P		RNU6-36
RNU6-37P		RNU6-37
RNU6-38P		RNU6-38
RNU6-39P		RNU6-39
RNU6-40P		RNU6-40
RNU6-41P		RNU6-41
RNU6-42P		RNU6-42
RNU6-43P		RNU6-43
RNU6-44P		RNU6-44
RNU6-45P		RNU6-45
RNU6-46P		RNU6-46
RNU6-47P		RNU6-47
RNU6-48P		RNU6-48
RNU6-49P		RNU6-49
RNU6-50P	U6	RNU6P1
RNU6-50P	U6	RNU6-50
RNU6-52P		RNU6-52
RNU6-53P		RNU6-53
RNU6-54P		RNU6-54
RNU6-55P		RNU6-55
RNU6-56P		RNU6-56
RNU6-57P		RNU6-57
RNU6-58P		RNU6-58
RNU6-59P		RNU6-59
RNU6-60P		RNU6-60
RNU6-61P		RNU6-61
RNU6-62P		RNU6-62
RNU6-63P		RNU6-63
RNU6-64P		RNU6-64
RNU6-65P		RNU6-65
RNU6-66P		RNU6-66
RNU6-67P		RNU6-67
RNU6-68P		RNU6-68
RNU6-69P		RNU6-69
RNU6-70P		RNU6-70
RNU6-71P		RNU6-71
RNU6-72P		RNU6-72
RNU6-73P		RNU6-73
RNU6-74P		RNU6-74
RNU6-75P		RNU6-75
RNU6-76P		RNU6-76
RNU6-76P		RNU6-1002P
RNU6-77P		RNU6-77
RNU6-78P		RNU6-78
RNU6-79P		RNU6-79
RNU6-80P		RNU6-80
RNU6-81P		RNU6-81
RNU6-82P		RNU6-82
RNU6-83P		RNU6-83
RNU6-213P		RNU6-1033P
RNU6-280P		RNU6-1221P
RNU6-283P		RNU6-683P
RNU6-318P		RNU6-1295P
RNU6-545P		RNU6-292P
RNU6-603P		RNU6-825P
RNU6-771P		RNU6-1185P
RNU6-850P		RNU6-1030P
RNU6-930P		RNU6-1173P
RNU6-1133P		RNU6-186P
RNU7-1	U7.1	RNU7
RNU7-4P	U7.4	RNU7-132P
RNU7-8P	U7.8	RNU7-139P
RNU7-12P	U7.12	RNU7-100P
RNU7-18P	U7.18	RNU7-142P
RNU7-24P	U7.24	RNU7P3
RNU7-24P	HSU7.25	RNU7P3
RNU7-36P	U7.36	RNU7-112P
RNU7-43P	U7.43	RNU7-118P
RNU7-55P	HSU7.36	RNU7P4
RNU7-55P	U7.55	RNU7P4
RNU7-68P	HSU7.732A	RNU7P1
RNU7-68P	U7.68	RNU7P1
RNU7-82P	U7.82	RNU7-163P
RNU7-86P	HSU7.7/32B	RNU7P2
RNU7-125P		RNU7-135P
RNU12	RNU12-1	RNU12P
RNU12-2P	U12	RNU12
RNU12-2P	U12	RNU12P
